ID	drug_name	GDSC	y_id	x_id	n	beta	pval	fdr	nc_beta	nc_pval	nc_fdr	r2	target	ppi	skew	cancer_gene	UniprotID_inString
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	MYDGF	903	-0,006176626	0,941249083	0,992681494	-0,294668094	1,77574E-05	0,000308227	0,591585105	BRAF	-	-1,457742709	FALSE	Q969H8
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	FAM3C	810	-0,006327296	0,938813169	0,990373091	-0,323492727	1,22579E-07	2,20319E-06	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q92520
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	AGRN	491	-0,123676112	0,15234033	0,729796506	-0,411640751	3,66638E-08	1,8023E-06	0,507920431	EGFR	2	-1,179659171	FALSE	not found
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	CTNNA1	779	-0,00633964	0,908344273	0,994325012	-0,419210401	1,63254E-19	4,06651E-17	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P35221
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	TAPBP	794	-0,006355611	0,900463429	0,993329135	-0,167043396	0,000149145	0,000807622	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	not found
94	TGX221	GDSC1	"94;TGX221;GDSC1"	NOLC1	370	-0,006370076	0,882265803	0,973987645	0,145660745	1,75532E-05	0,000575168	0,531959313	PIK3CB	3	-1,284650311	FALSE	Q14978
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	UTP4	872	-0,006396467	0,936765476	0,996381245	-0,317602129	0,000176248	0,000930483	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q969X6
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	IGSF8	638	-0,006398974	0,906431617	0,984828077	-0,32668668	3,00418E-11	4,9582E-09	0,59266103	BRAF	3	-1,013673138	FALSE	Q969P0
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	KRT18	718	-0,006530516	0,833084615	0,984129678	-0,160793628	7,25171E-20	1,89235E-17	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P05783
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	CTNNB1	722	-0,006629573	0,890895678	0,991942674	-0,300537545	2,2267E-10	6,01099E-09	0,564903962	"EGFR;ERBB2"	-	-1,532922624	TRUE	P35222
230	GSK429286A	GDSC1	"230;GSK429286A;GDSC1"	JUP	567	-0,006708415	0,844014007	0,9860293	0,12183175	1,86008E-11	4,25255E-08	0,620073706	"ROCK1;ROCK2"	-	-1,007151887	FALSE	P14923
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	ACSL3	892	-0,006729043	0,9130485	0,985189839	-0,233350618	2,73382E-06	8,84256E-05	0,59266103	BRAF	4	-1,013673138	FALSE	O95573
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	ACADVL	874	-0,006804341	0,915345186	0,994993382	-0,237052491	5,34314E-06	4,2497E-05	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P49748
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	CCT3	850	-0,006827598	0,916193635	0,986148051	0,307244726	5,52649E-06	5,71908E-05	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	P49368
94	TGX221	GDSC1	"94;TGX221;GDSC1"	ACIN1	370	-0,00692717	0,925071238	0,983228796	0,276059698	1,29827E-05	0,000446831	0,531959313	PIK3CB	3	-1,284650311	FALSE	Q9UKV3
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	DCTN3	800	-0,006980643	0,933084851	0,988248813	0,478259609	5,42738E-09	1,43957E-07	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	O75935
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	DCTN3	825	-0,007014456	0,9216522	0,994993382	0,497497517	6,76225E-12	3,30867E-10	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	O75935
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	CD44	597	-0,007021659	0,918486512	0,985444925	-0,245647571	2,54695E-07	7,86935E-06	0,495096161	BRAF	3	-1,809260826	FALSE	not found
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	SLMAP	702	-0,007033437	0,924018558	0,994993382	-0,320986213	2,0985E-05	0,000142148	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q14BN4
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	AKAP1	686	-0,298854023	0,003050697	0,299928721	-0,668623844	6,5763E-20	6,98272E-17	0,507920431	EGFR	2	-1,179659171	FALSE	Q92667
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	AP3S1	628	0,031132765	0,748343264	0,950083831	0,395449182	1,44942E-05	0,000266772	0,507920431	EGFR	2	-1,179659171	FALSE	Q92572
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	STOML2	850	-0,007198108	0,938640883	0,990373091	-0,317285177	3,29534E-05	0,000259823	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q9UJZ1
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	ARHGAP17	514	0,05367659	0,511792197	0,886728447	0,255565404	5,94662E-05	0,000832997	0,507920431	EGFR	2	-1,179659171	FALSE	not found
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	ARHGEF2	685	0,040569288	0,611131081	0,912806048	0,379447105	2,81737E-10	2,49291E-08	0,507920431	EGFR	2	-1,179659171	FALSE	Q92974
94	TGX221	GDSC1	"94;TGX221;GDSC1"	PLS3	210	-0,007286997	0,806262895	0,958656665	-0,105578467	1,13769E-05	0,000394399	0,531959313	PIK3CB	-	-1,284650311	FALSE	P13797
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	SRM	894	-0,007333186	0,830835884	0,965487979	-0,143705047	1,12042E-05	0,000273918	0,59266103	BRAF	3	-1,013673138	FALSE	P19623
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	UBXN4	874	-0,007424979	0,929556163	0,994993382	-0,434898161	6,47294E-08	8,50641E-07	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q92575
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	ATP2A2	706	0,208281647	0,078203392	0,654860893	-0,390393124	3,86874E-05	0,000597067	0,507920431	EGFR	2	-1,179659171	FALSE	P16615
230	GSK429286A	GDSC1	"230;GSK429286A;GDSC1"	FLNA	853	-0,007720616	0,823009024	0,983412218	-0,102700484	6,47875E-06	0,000448018	0,620073706	"ROCK1;ROCK2"	-	-1,007151887	FALSE	P21333
1114	Cetuximab	GDSC1	"1114;Cetuximab;GDSC1"	SRM	799	-0,007837358	0,804847669	0,977587476	0,130586955	9,6969E-07	0,0003743	0,597269634	EGFR	3	-2,053055954	FALSE	P19623
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	KRT8	603	-0,007874716	0,832108627	0,962820296	-0,132118041	5,44758E-13	1,11235E-10	0,507920431	EGFR	3	-1,179659171	FALSE	not found
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	SON	877	-0,007906311	0,945339927	0,996381245	-0,431983695	0,000172168	0,000915114	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	not found
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	ATP6V1B2	705	-0,122666124	0,222653578	0,772899407	0,338608951	7,20176E-07	2,38963E-05	0,507920431	EGFR	2	-1,179659171	FALSE	P21281
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	BAZ1A	817	-0,00805671	0,873976781	0,973788611	0,206108387	3,18443E-05	0,000587937	0,499462315	BRAF	3	-1,228927954	FALSE	Q9NRL2
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	BAIAP2	547	0,016095348	0,881035311	0,973695485	-0,34619459	1,86471E-05	0,000320444	0,507920431	EGFR	2	-1,179659171	FALSE	Q9UQB8
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	BAIAP2L1	466	-0,087306969	0,384968642	0,832920718	-0,335750925	3,62977E-05	0,00056182	0,507920431	EGFR	2	-1,179659171	FALSE	Q9UHR4
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	WDFY1	451	-0,008229229	0,911665093	0,981311563	-0,433169015	4,36853E-10	7,02177E-08	0,499462315	BRAF	-	-1,228927954	FALSE	Q8IWB7
1061	SB590885	GDSC1	"1061;SB590885;GDSC1"	PEPD	774	-0,008361063	0,847964133	0,970695484	-0,200992326	1,82237E-07	2,36605E-05	0,47199512	BRAF	-	-1,615041564	FALSE	not found
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	GSN	729	-0,00840303	0,88686164	0,980728116	-0,404243173	1,02168E-19	1,10484E-16	0,495096161	BRAF	3	-1,809260826	FALSE	P06396
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	CCT5	850	-0,008429007	0,901315266	0,986148051	0,349686438	8,49619E-07	1,16349E-05	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	P48643
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	FLNB	867	-0,008522237	0,861865902	0,986241661	-0,132289861	0,000100293	0,000571318	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	not found
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	ARHGEF2	829	-0,008547991	0,910531925	0,986148051	0,432294353	1,70081E-13	2,20057E-11	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q92974
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	ATAD2	686	-0,008619701	0,872152634	0,973684994	0,208366648	4,90136E-05	0,000809243	0,499462315	BRAF	3	-1,228927954	FALSE	Q6PL18
94	TGX221	GDSC1	"94;TGX221;GDSC1"	ASPH	289	-0,008620206	0,819265337	0,961797458	-0,114567218	1,20604E-07	1,51834E-05	0,531959313	PIK3CB	3	-1,284650311	FALSE	not found
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	ACOX1	703	-0,008624977	0,915353199	0,986148051	-0,293769539	0,000104128	0,00072386	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	ACTN1	845	-0,008701748	0,894096652	0,980442676	0,175921759	2,5249E-05	0,00072683	0,750148631	BCL2	3	-1,562840054	FALSE	P12814
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	NAT10	877	-0,008785186	0,920162564	0,994993382	-0,457415177	2,98673E-09	5,88752E-08	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q9H0A0
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	VWA8	627	-0,008825878	0,919707713	0,982440292	-0,392223694	2,36295E-07	8,71172E-06	0,507920431	EGFR	-	-1,179659171	FALSE	A3KMH1
230	GSK429286A	GDSC1	"230;GSK429286A;GDSC1"	ITGA3	609	-0,008834946	0,815801569	0,983101886	-0,096374903	1,01886E-05	0,000611652	0,620073706	"ROCK1;ROCK2"	-	-1,007151887	FALSE	P26006
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CALD1	461	0,041246331	0,460665069	0,86225423	0,243201256	3,82441E-11	4,41386E-09	0,507920431	EGFR	2	-1,179659171	FALSE	Q05682
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	CHP1	886	-0,008934485	0,895470391	0,983969155	-0,298825879	1,75667E-05	0,000306862	0,591585105	BRAF	3	-1,457742709	FALSE	Q99653
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	NIT2	893	-0,008939136	0,862296812	0,973525492	-0,241827376	1,97512E-07	8,91638E-06	0,59266103	BRAF	3	-1,013673138	FALSE	Q9NQR4
406	LIMK1 inhibitor BMS4	GDSC1	"406;LIMK1 inhibitor BMS4;GDSC1"	CALD1	573	-0,008946683	0,783431242	0,958575689	-0,093647977	5,91261E-06	0,000637282	0,478297597	LIMK1	3	-1,025271073	FALSE	Q05682
1061	SB590885	GDSC1	"1061;SB590885;GDSC1"	ATOX1	649	-0,008952876	0,842831835	0,969612236	-0,291961099	2,08326E-17	1,136E-13	0,47199512	BRAF	4	-1,615041564	FALSE	O00244
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	TXLNA	796	-0,0089582	0,88177099	0,991012523	0,350302728	1,69984E-08	2,65389E-07	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	not found
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	LRPPRC	850	-0,009021548	0,932092013	0,988248813	-0,542226751	3,94247E-10	1,60241E-08	0,643925693	"EGFR;ERBB2"	-	-1,662421068	TRUE	P42704
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	MYO5A	400	-0,009029276	0,899338021	0,979532852	-0,459957322	5,45983E-15	3,31022E-12	0,499462315	BRAF	3	-1,228927954	FALSE	Q9Y4I1
230	GSK429286A	GDSC1	"230;GSK429286A;GDSC1"	HADH	854	-0,009060135	0,890293558	0,988799247	0,212532894	9,79718E-07	0,000104945	0,620073706	"ROCK1;ROCK2"	-	-1,007151887	FALSE	Q16836
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	MAP1S	682	-0,009159358	0,905975774	0,994325012	0,313663806	3,49229E-05	0,000223051	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	not found
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	CPOX	852	-0,00921465	0,883583614	0,977177943	-0,220643424	4,78296E-08	3,53228E-06	0,499462315	BRAF	4	-1,228927954	FALSE	P36551
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	YWHAG	877	-0,00927253	0,87150454	0,98842186	0,258545674	1,27323E-06	1,1786E-05	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P61981
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	ALG5	766	-0,009354489	0,901775585	0,993329135	-0,299535399	2,74802E-05	0,000181436	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q9Y673
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	SEC22B	877	-0,009422604	0,910154109	0,994325012	0,255860366	2,91258E-05	0,000190692	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	O75396
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	SLC27A3	285	-0,009444449	0,899263141	0,982969256	-0,407174101	9,72674E-09	7,47203E-07	0,59266103	BRAF	-	-1,013673138	FALSE	not found
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CALU	705	-0,051120529	0,603581198	0,909964431	0,357904068	9,42052E-12	1,2824E-09	0,507920431	EGFR	2	-1,179659171	FALSE	not found
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CANT1	445	-0,193583412	0,133006321	0,713617307	-0,482581521	6,78976E-06	0,00014026	0,507920431	EGFR	2	-1,179659171	FALSE	Q8WVQ1
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	ATP6V1E1	889	-0,009814674	0,858672986	0,972623445	-0,367292097	1,76518E-12	3,90528E-10	0,59266103	BRAF	3	-1,013673138	FALSE	P36543
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CAP1	706	-0,065961337	0,269928415	0,784602643	0,220458449	1,8969E-05	0,000323815	0,507920431	EGFR	2	-1,179659171	FALSE	Q01518
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	ALDOC	863	-0,009896886	0,824663289	0,984129678	0,189401729	5,71484E-05	0,000346814	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P09972
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CAPN1	697	-0,034791767	0,631457688	0,919833402	-0,295883383	1,36274E-06	4,01931E-05	0,507920431	EGFR	2	-1,179659171	FALSE	P07384
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	PPM1F	564	-0,010105505	0,878797699	0,975251401	-0,246902622	3,3991E-06	0,000101509	0,499462315	BRAF	-	-1,228927954	FALSE	P49593
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	IPO5	703	-0,01013123	0,893283038	0,975810627	0,259468602	5,60237E-05	0,000799543	0,507920431	EGFR	3	-1,179659171	FALSE	O00410
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	TIMMDC1	727	-0,010164961	0,891233271	0,983969155	-0,313230673	6,41707E-05	0,00088115	0,591585105	BRAF	3	-1,457742709	FALSE	Q9NPL8
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	OGDH	877	-0,010409574	0,902337555	0,993329135	-0,452546899	9,79063E-11	2,9807E-09	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q02218
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	SMARCD2	849	-0,010497367	0,87630349	0,989724469	-0,341928308	3,92673E-07	4,11443E-06	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q92925
406	LIMK1 inhibitor BMS4	GDSC1	"406;LIMK1 inhibitor BMS4;GDSC1"	EEA1	843	-0,010518892	0,802069548	0,964801839	-0,148525899	4,06413E-06	0,000504321	0,478297597	LIMK1	4	-1,025271073	FALSE	Q15075
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	CBX1	903	-0,010523954	0,908729567	0,983069248	-0,277526933	2,85622E-05	0,000801337	0,750148631	BCL2	3	-1,562840054	FALSE	P83916
230	GSK429286A	GDSC1	"230;GSK429286A;GDSC1"	FLNC	681	-0,010622353	0,717178051	0,966037658	-0,113885656	2,51374E-06	0,000225124	0,620073706	"ROCK1;ROCK2"	-	-1,007151887	FALSE	Q14315
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	TJP2	726	-0,010643862	0,884545386	0,991512607	-0,294012467	5,06057E-08	6,84738E-07	0,564903962	"EGFR;ERBB2"	-	-1,532922624	TRUE	Q9UDY2
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	DCTN2	876	-0,010767898	0,840510662	0,984129678	0,397249681	2,47425E-14	2,08599E-12	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q13561
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CBFB	623	0,125381446	0,170521056	0,734140438	0,433270459	1,57068E-07	6,22295E-06	0,507920431	EGFR	2	-1,179659171	FALSE	Q13951
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	FUS	850	-0,010990382	0,8933034	0,986047309	0,420177445	7,77434E-08	1,50635E-06	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	P35637
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	TACSTD2	290	-0,011046803	0,898329725	0,993329135	-0,225689137	0,000170124	0,00090777	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P09758
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	HK2	795	-0,011072372	0,828363976	0,965487979	-0,209661631	4,68569E-05	0,000869683	0,59266103	BRAF	4	-1,013673138	FALSE	P52789
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	PARK7	905	-0,011122311	0,784542996	0,95436536	-0,20986955	1,50684E-07	7,31084E-06	0,59266103	BRAF	3	-1,013673138	FALSE	Q99497
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	PNPT1	877	-0,01126939	0,901388144	0,993329135	-0,366532446	7,18963E-06	5,53359E-05	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q8TCS8
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	LBR	858	-0,01132342	0,854115156	0,970262699	0,20431271	8,67946E-06	0,000207132	0,499462315	BRAF	3	-1,228927954	FALSE	Q14739
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	ERMP1	738	-0,011345175	0,847812632	0,984129678	-0,312251772	1,17454E-14	1,09093E-12	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q7Z2K6
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	WDFY1	473	-0,0113687	0,86452786	0,973525492	-0,325708946	1,8227E-06	6,26169E-05	0,59266103	BRAF	-	-1,013673138	FALSE	Q8IWB7
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CD9	409	-0,111843215	0,308456486	0,803410808	-0,381264945	2,73917E-05	0,000440674	0,507920431	EGFR	2	-1,179659171	FALSE	P21926
94	TGX221	GDSC1	"94;TGX221;GDSC1"	PPP1R18	318	-0,0118168	0,770526967	0,951147238	-0,152398315	1,11243E-08	2,1173E-06	0,531959313	PIK3CB	4	-1,284650311	FALSE	not found
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	BAZ1A	810	-0,011823933	0,869583509	0,982115829	-0,377734618	7,72564E-08	1,50224E-06	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q9NRL2
1036	PLX-4720	GDSC1	"1036;PLX-4720;GDSC1"	CPOX	868	-0,011982521	0,861081418	0,983038344	-0,231763967	4,18111E-08	7,90951E-06	0,455367513	BRAF	4	-1,083883663	FALSE	P36551
2296	GDC-0879	GDSC2	"2296;GDC-0879;GDSC2"	KRT8	475	-0,012031408	0,565302484	0,894482712	0,045437616	9,26184E-06	0,000421414	0,515337046	BRAF	3	-1,312485626	FALSE	not found
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	UQCRC1	877	-0,012071946	0,880252423	0,990962092	-0,367896483	2,09121E-05	0,00014183	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P31930
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	PYGB	850	-0,012172925	0,836486544	0,984129678	0,193653884	7,94305E-06	6,04554E-05	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P11216
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CKAP5	702	-0,011720948	0,907321306	0,979962867	0,453095231	1,07412E-06	3,27729E-05	0,507920431	EGFR	2	-1,179659171	FALSE	Q14008
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	DNAJC3	848	-0,012367083	0,882036161	0,991012523	-0,314093677	2,1371E-06	1,88285E-05	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q13217
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	ACSL1	626	-0,012554535	0,839563581	0,966967045	-0,220017386	3,88659E-05	0,000751635	0,59266103	BRAF	3	-1,013673138	FALSE	P33121
1036	PLX-4720	GDSC1	"1036;PLX-4720;GDSC1"	ATOX1	674	-0,012640209	0,795632534	0,972940828	-0,298181293	7,96819E-16	4,37135E-12	0,455367513	BRAF	4	-1,083883663	FALSE	O00244
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	ASAH1	607	-0,012697446	0,820883275	0,963378373	-0,313225625	6,06409E-10	7,29141E-08	0,59266103	BRAF	3	-1,013673138	FALSE	Q13510
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	TRAP1	877	-0,012794102	0,875661012	0,989682348	-0,258649227	0,000169351	0,000904524	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q12931
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CFL2	500	-0,01290023	0,836824157	0,963796803	0,283448072	7,00547E-09	4,37553E-07	0,507920431	EGFR	3	-1,179659171	FALSE	Q9Y281
230	GSK429286A	GDSC1	"230;GSK429286A;GDSC1"	P4HA2	634	-0,012954001	0,737870654	0,967671909	-0,121592497	2,08801E-06	0,000200119	0,620073706	"ROCK1;ROCK2"	-	-1,007151887	FALSE	O15460
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	GAPDH	903	-0,012980242	0,812890602	0,971469828	-0,247695473	5,52097E-06	0,000112043	0,591585105	BRAF	3	-1,457742709	FALSE	P04406
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	AK4	731	-0,012995102	0,83799422	0,978376157	-0,192868866	4,11915E-05	0,000317	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	P27144
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SFXN3	712	-0,012999031	0,858200735	0,979786568	-0,27867227	2,54651E-06	5,80857E-05	0,591585105	BRAF	-	-1,457742709	FALSE	Q9BWM7
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	NTMT1	648	-0,013006574	0,849587176	0,984129678	0,310300538	3,88338E-06	3,2195E-05	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q9BV86
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	HAGH	865	-0,013067811	0,820206255	0,963378373	-0,209636177	3,18582E-05	0,000642498	0,59266103	BRAF	5+	-1,013673138	FALSE	Q16775
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	LDHB	866	-0,013097241	0,716460007	0,931114731	-0,12068886	4,9895E-05	0,000913805	0,59266103	BRAF	4	-1,013673138	FALSE	P07195
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	LONP1	877	-0,013741522	0,866850504	0,987396796	0,297660889	0,000167249	0,000895044	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P36776
1061	SB590885	GDSC1	"1061;SB590885;GDSC1"	TWF2	783	-0,013752049	0,779599508	0,963813051	-0,202592023	3,02742E-06	0,000235836	0,47199512	BRAF	3	-1,615041564	FALSE	Q6IBS0
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	DYNC1I2	821	-0,013809864	0,83867952	0,978757987	0,337758963	1,01649E-06	1,34808E-05	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	not found
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	NUP50	905	-0,013847258	0,854935512	0,971637893	-0,328463938	1,44637E-06	5,12811E-05	0,59266103	BRAF	3	-1,013673138	FALSE	Q9UKX7
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	COPS3	602	0,093063289	0,381744824	0,832920718	0,44600616	4,65632E-05	0,000682884	0,507920431	EGFR	2	-1,179659171	FALSE	Q9UNS2
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	COPS8	695	-0,048081106	0,522776994	0,890489637	0,316410377	1,92538E-05	0,000325536	0,507920431	EGFR	2	-1,179659171	FALSE	Q99627
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	ERO1A	872	-0,013965567	0,837602767	0,984129678	-0,29695097	6,51217E-10	1,53822E-08	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q96HE7
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	CSNK1A1	578	-0,109160809	0,291310377	0,799838252	-0,63868269	1,51484E-14	5,36153E-12	0,507920431	EGFR	2	-1,179659171	FALSE	not found
1377	Afatinib	GDSC1	"1377;Afatinib;GDSC1"	TUBB2A	365	-0,014081083	0,833209368	0,976964804	0,263086293	4,43863E-06	4,73685E-05	0,643925693	"EGFR;ERBB2"	-	-1,662421068	FALSE	Q13885
1036	PLX-4720	GDSC1	"1036;PLX-4720;GDSC1"	ATP6V1G1	851	-0,014103006	0,799526668	0,973028194	-0,281737456	3,54974E-08	7,26092E-06	0,455367513	BRAF	3	-1,083883663	FALSE	O75348
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	DHCR7	704	-0,014117895	0,836561078	0,984129678	-0,370768308	2,93753E-09	5,83249E-08	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q9UBM7
